element,position,multiplier,is_captain,is_vice_captain
200,1,1,False,False
429,2,1,False,False
431,3,1,False,False
16,4,1,False,False
22,5,1,False,False
681,6,1,False,False
359,7,1,False,False
215,8,1,False,True
430,9,1,False,False
6,10,1,False,False
357,11,2,True,False
199,12,0,False,False
212,13,0,False,False
370,14,0,False,False
44,15,0,False,False
