element,position,multiplier,is_captain,is_vice_captain
270,1,1,False,False
237,2,1,False,True
256,3,1,False,False
259,4,1,False,False
16,5,1,False,False
681,6,1,False,False
420,7,1,False,False
144,8,1,False,False
359,9,1,False,False
233,10,3,True,False
450,11,1,False,False
54,12,0,False,False
518,13,0,False,False
40,14,0,False,False
71,15,0,False,False
