element,position,multiplier,is_captain,is_vice_captain
69,1,1,False,False
256,2,1,False,False
56,3,1,False,False
127,4,1,False,False
491,5,1,False,False
233,6,2,True,False
96,7,1,False,False
230,8,1,False,True
430,9,1,False,False
307,10,1,False,False
413,11,1,False,False
376,12,0,False,False
135,13,0,False,False
365,14,0,False,False
482,15,0,False,False
