element,position,multiplier,is_captain,is_vice_captain
69,1,1,False,False
364,2,1,False,False
256,3,1,False,False
237,4,1,False,False
261,5,1,False,False
420,6,1,False,False
277,7,1,False,False
240,8,1,False,False
450,9,1,False,True
63,10,1,False,False
579,11,2,True,False
559,12,0,False,False
144,13,0,False,False
56,14,0,False,False
491,15,0,False,False
