element,position,multiplier,is_captain,is_vice_captain
143,1,1,False,False
127,2,1,False,False
237,3,1,False,False
262,4,1,False,False
256,5,1,False,False
290,6,1,False,False
240,7,1,False,False
233,8,2,True,False
359,9,1,False,True
212,10,1,False,False
450,11,1,False,False
376,12,0,False,False
607,13,0,False,False
144,14,0,False,False
518,15,0,False,False
