element,position,multiplier,is_captain,is_vice_captain
257,1,1,False,False
256,2,1,False,False
234,3,1,False,False
368,4,1,False,False
142,5,1,False,False
251,6,2,True,False
359,7,1,False,True
701,8,1,False,False
212,9,1,False,False
578,10,1,False,False
307,11,1,False,False
69,12,0,False,False
213,13,0,False,False
342,14,0,False,False
577,15,0,False,False
