id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards
1,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
2,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
3,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
4,0,0,5,1,2.8,0,0,4.0,False,0.0,71,0,0,0,0,0,38.0,2,0
5,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
6,0,0,3,0,2.4,0,0,0.3,False,0.8,18,0,0,0,0,0,0.0,1,0
7,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
8,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
9,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
10,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
11,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
12,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
13,0,0,3,0,0.0,0,0,0.0,False,0.0,1,0,0,0,0,0,0.0,1,0
14,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
15,0,0,9,1,15.7,0,0,2.3,False,3.8,90,0,0,0,0,0,3.0,2,1
16,0,0,19,1,1.1,0,0,1.1,False,8.2,90,0,0,0,0,0,2.0,6,0
17,0,0,3,0,6.6,0,0,1.3,False,2.4,27,0,0,0,0,0,4.0,1,0
18,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
19,0,0,3,0,1.6,1,0,0.2,False,0.6,35,0,0,0,0,0,0.0,1,0
20,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
21,0,0,10,1,25.0,0,0,5.9,False,15.4,90,0,0,0,0,0,19.0,3,0
22,0,0,10,1,13.9,0,0,4.8,False,8.6,89,0,0,0,0,0,25.0,3,0
23,0,0,25,1,0.6,0,0,2.3,False,18.6,90,0,0,0,0,0,4.0,6,0
