id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards
92,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
93,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
94,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
95,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
96,0,0,0,1,1.6,0,0,5.5,False,0.0,90,0,0,0,0,0,57.0,3,0
97,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
98,0,1,26,1,0.0,0,0,3.5,False,22.2,90,0,0,0,0,0,13.0,7,0
99,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
100,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
101,0,0,17,1,28.8,0,0,4.7,False,18.6,90,0,0,0,0,0,0.0,3,0
102,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
103,0,0,3,0,0.0,0,0,0.0,False,0.0,5,0,0,0,0,0,0.0,1,0
104,0,0,5,1,3.7,0,0,0.7,False,1.8,63,0,0,0,0,0,1.0,2,0
105,0,0,-3,0,0.9,0,0,0.0,False,0.0,26,0,0,0,0,0,0.0,0,1
106,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
107,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
108,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
109,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
110,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
111,0,2,27,1,0.8,0,1,6.8,False,43.2,70,0,0,0,0,0,24.0,7,1
112,0,3,30,1,0.0,0,0,3.1,False,30.8,90,0,0,0,0,4,0.0,10,0
113,0,0,19,1,1.3,0,0,1.0,False,8.6,90,0,0,0,0,0,0.0,5,1
114,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
115,0,0,17,1,39.0,0,0,5.4,False,15.4,90,0,0,0,0,0,0.0,3,0
116,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
117,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
118,0,0,8,1,33.0,0,0,7.6,False,18.4,84,0,0,0,0,0,25.0,3,0
119,0,0,41,1,22.9,1,0,6.6,False,30.8,180,0,0,0,0,0,12.0,8,0
120,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
