element,position,multiplier,is_captain,is_vice_captain
143,1,1,False,False
491,2,1,False,False
411,3,1,False,False
67,4,1,False,False
142,5,1,False,True
419,6,1,False,False
144,7,1,False,False
21,8,1,False,False
233,9,2,True,False
413,10,1,False,False
205,11,1,False,False
94,12,0,False,False
482,13,0,False,False
525,14,0,False,False
256,15,0,False,False
