element,position,multiplier,is_captain,is_vice_captain
270,1,1,False,False
237,2,1,False,False
142,3,1,False,False
256,4,1,False,False
370,5,1,False,False
261,6,1,False,False
420,7,1,False,False
233,8,2,True,False
78,9,1,False,False
450,10,1,False,False
579,11,1,False,True
376,12,0,False,False
144,13,0,False,False
590,14,0,False,False
26,15,0,False,False
