element,position,multiplier,is_captain,is_vice_captain
69,1,1,False,False
237,2,1,False,False
275,3,1,False,False
245,4,1,False,False
277,5,1,False,True
215,6,1,False,False
233,7,2,True,False
43,8,1,False,False
413,9,1,False,False
78,10,1,False,False
337,11,1,False,False
54,12,0,False,False
418,13,0,False,False
67,14,0,False,False
145,15,0,False,False
