element,position,multiplier,is_captain,is_vice_captain
559,1,1,False,False
237,2,1,False,False
256,3,1,False,False
370,4,1,False,False
144,5,1,False,False
196,6,1,False,False
233,7,2,True,False
240,8,1,False,False
78,9,1,False,False
296,10,1,False,True
413,11,1,False,False
376,12,0,False,False
142,13,0,False,False
265,14,0,False,False
71,15,0,False,False
