element,position,multiplier,is_captain,is_vice_captain
559,1,1,False,False
237,2,1,False,False
256,3,1,False,False
370,4,1,False,False
510,5,1,False,False
142,6,1,False,False
420,7,1,False,False
265,8,1,False,True
26,9,1,False,False
40,10,1,False,False
579,11,2,True,False
376,12,0,False,False
468,13,0,False,False
196,14,0,False,False
240,15,0,False,False
